transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr,category_type,is_shared,num_people,payer,split_amount,participants
T8614,U011,2023-04-09,expense,tagihan,293.0,tunai,medan,bayar WiFi,2023-04,4.0,Sunday,True,₹293,INR,2023,539.12,essential,0,1,U011,539.12,['U011']
T10058,U012,2023-04-10,expense,tagihan,1675.0,kartu,surabaya,bayar BPJS,2023-04,4.0,Monday,False,1675,INR,2023,3082.0,essential,0,1,U012,3082.0,['U012']
T0827,U071,2023-04-10,expense,pendidikan,5369.0,kartu,jakarta,bayar kursus,2023-04,4.0,Monday,False,₹5369,INR,2023,9878.96,other,0,1,U071,9878.96,['U071']
T1206,U035,2023-04-10,expense,makanan,1392.0,bank_transfer,palembang,makan di restoran,2023-04,4.0,Monday,False,1392,INR,2023,2561.28,essential,1,2,U035,1280.64,"['U136', 'U049']"
T0486,U137,2023-04-11,expense,makanan,4427.0,tunai,bandung,jajan minimarket,2023-04,4.0,Tuesday,False,4427,INR,2023,8145.68,essential,1,5,U137,1629.136,"['U060', 'U094', 'U084', 'U046', 'U003']"
T5122,U008,2023-04-11,income,investasi,55241.0,kartu,balikpapan,return saham,2023-04,4.0,Tuesday,False,55241,INR,2023,101643.44,income,0,1,U008,101643.44,['U008']
T10439,U047,2023-04-11,expense,makanan,604.0,qris,surabaya,pesan gofood,2023-04,4.0,Tuesday,False,604,INR,2023,1111.36,essential,1,4,U047,277.84,"['U012', 'U065', 'U047', 'U098']"
T4064,U127,2023-04-11,expense,makanan,3980.0,qris,semarang,jajan minimarket,2023-04,4.0,Tuesday,False,3980,INR,2023,7323.2,essential,0,1,U127,7323.2,['U127']
T2898,U017,2023-04-12,expense,tagihan,2074.0,qris,makassar,bayar pulsa,2023-04,4.0,Wednesday,False,$2074,USD,2023,315248.0,essential,0,1,U017,315248.0,['U017']
T0996,U146,2023-04-12,income,gaji,73422.0,kartu,semarang,bonus perusahaan,2023-04,4.0,Wednesday,False,73422,INR,2023,135096.48,income,0,1,U146,135096.48,['U146']
T3535,U118,2023-04-12,expense,makanan,5139.0,qris,jakarta,pesan grabfood,2023-04,4.0,Wednesday,False,₹5139,INR,2023,9455.76,essential,0,1,U118,9455.76,['U118']
T10008,U098,2023-04-12,expense,tagihan,179.0,kartu,palembang,bayar listrik,2023-04,4.0,Wednesday,False,179,INR,2023,329.36,essential,0,1,U098,329.36,['U098']
T3967,U134,2023-04-13,expense,hiburan,6150.0,bank_transfer,semarang,beli tiket konser,2023-04,4.0,Thursday,False,6150,INR,2023,11316.0,non-essential,1,5,U134,2263.2,"['U053', 'U043', 'U069', 'U100', 'U009']"
T11898,U035,2023-04-13,expense,makanan,775.0,qris,unknown,sarapan,2023-04,4.0,Thursday,False,775,INR,2023,1426.0,essential,0,1,U035,1426.0,['U035']
T12179,U042,2023-04-13,expense,transportasi,5205.0,bank_transfer,semarang,naik grab,2023-04,4.0,Thursday,False,5205,INR,2023,9577.2,other,0,1,U042,9577.2,['U042']
T8225,U048,2023-04-13,expense,tagihan,1507.0,bank_transfer,medan,bayar BPJS,2023-04,4.0,Thursday,False,$1507,USD,2023,229064.0,essential,0,1,U048,229064.0,['U048']
T12258,U123,2023-04-14,income,gaji,36012.0,tunai,jakarta,gaji bulanan,2023-04,4.0,Friday,False,36012,INR,2023,66262.08,income,0,1,U123,66262.08,['U123']
T12758,U059,2023-04-14,income,lainnya,70116.0,tunai,palembang,transaksi harian,2023-04,4.0,Friday,False,70116,INR,2023,129013.44,income,0,1,U059,129013.44,['U059']
T13902,U141,2023-04-14,expense,hiburan,6453.0,bank_transfer,balikpapan,main game,2023-04,4.0,Friday,False,6453,INR,2023,11873.52,non-essential,0,1,U141,11873.52,['U141']
T6873,U021,2023-04-15,expense,makanan,6907.0,tunai,semarang,makan malam,2023-04,4.0,Saturday,True,Rs.6907,INR,2023,12708.88,essential,1,3,U021,4236.293333333333,"['U015', 'U040', 'U025']"
T11576,U107,2023-04-15,expense,pendidikan,8679.0,bank_transfer,jakarta,pelatihan online,2023-04,4.0,Saturday,True,8679,INR,2023,15969.36,other,0,1,U107,15969.36,['U107']
T13342,U075,2023-04-15,expense,pendidikan,8795.0,tunai,jakarta,bayar UKT,2023-04,4.0,Saturday,True,8795,INR,2023,16182.8,other,0,1,U075,16182.8,['U075']
T12586,U038,2023-04-15,expense,tempat_tinggal,1382.0,bank_transfer,denpasar,bayar kontrakan,2023-04,4.0,Saturday,True,1382,INR,2023,2542.88,essential,0,1,U038,2542.88,['U038']
T12272,U136,2023-04-15,income,gaji,18733.0,kartu,balikpapan,gaji bulanan,2023-04,4.0,Saturday,True,18733,INR,2023,34468.72,income,0,1,U136,34468.72,['U136']
T13430,U050,2023-04-15,expense,kesehatan,3265.0,ewallet,balikpapan,konsultasi kesehatan,2023-04,4.0,Saturday,True,3265,INR,2023,6007.6,essential,0,1,U050,6007.6,['U050']
T9139,U021,2023-04-15,expense,transportasi,3917.0,kartu,semarang,naik MRT,2023-04,4.0,Saturday,True,3917,INR,2023,7207.28,other,0,1,U021,7207.28,['U021']
T11887,U009,2023-04-15,expense,tempat_tinggal,48330.0,qris,palembang,iuran kebersihan,2023-04,4.0,Saturday,True,48330,INR,2023,88927.2,essential,0,1,U009,88927.2,['U009']
T11061,U014,2023-04-16,income,freelance,47132.0,ewallet,medan,bayaran freelance,2023-04,4.0,Sunday,True,₹47132,INR,2023,86722.88,income,0,1,U014,86722.88,['U014']
T13063,U113,2023-04-16,expense,transportasi,4099.0,tunai,palembang,isi bensin,2023-04,4.0,Sunday,True,$4099,USD,2023,623048.0,other,1,2,U113,311524.0,"['U060', 'U109']"
T6843,U021,2023-04-16,expense,kesehatan,7396.0,qris,unknown,bayar rumah sakit,2023-04,4.0,Sunday,True,7396,INR,2023,13608.64,essential,0,1,U021,13608.64,['U021']
T8923,U130,2023-04-17,expense,tagihan,4971.0,ewallet,makassar,bayar internet,2023-04,4.0,Monday,False,4971,INR,2023,9146.64,essential,0,1,U130,9146.64,['U130']
T8688,U030,2023-04-18,expense,tempat_tinggal,3125.0,qris,yogyakarta,bayar kontrakan,2023-04,4.0,Tuesday,False,3125,INR,2023,5750.0,essential,0,1,U030,5750.0,['U030']
T13437,U065,2023-04-18,income,gaji,14309.0,ewallet,medan,gaji bulanan,2023-04,4.0,Tuesday,False,14309,INR,2023,26328.56,income,0,1,U065,26328.56,['U065']
T2763,U029,2023-04-19,expense,tempat_tinggal,4572.0,qris,semarang,bayar apartemen,2023-04,4.0,Wednesday,False,4572,INR,2023,8412.48,essential,0,1,U029,8412.48,['U029']
T5449,U035,2023-04-19,expense,makanan,4677.0,kartu,denpasar,pesan gofood,2023-04,4.0,Wednesday,False,4677,INR,2023,8605.68,essential,1,3,U035,2868.56,"['U113', 'U047', 'U037']"
T0194,U052,2023-04-20,expense,tempat_tinggal,7975.0,tunai,bandung,bayar apartemen,2023-04,4.0,Thursday,False,₹7975,INR,2023,14674.0,essential,0,1,U052,14674.0,['U052']
T2338,U051,2023-04-20,expense,pendidikan,4242.0,bank_transfer,unknown,bayar UKT,2023-04,4.0,Thursday,False,4242,INR,2023,7805.28,other,0,1,U051,7805.28,['U051']
T8873,U017,2023-04-20,expense,transportasi,258.0,tunai,surabaya,servis motor,2023-04,4.0,Thursday,False,258,INR,2023,474.72,other,0,1,U017,474.72,['U017']
T6698,U117,2023-04-20,expense,makanan,9476.0,kartu,balikpapan,makan siang,2023-04,4.0,Thursday,False,9476,INR,2023,17435.84,essential,1,4,U117,4358.96,"['U089', 'U087', 'U041', 'U143']"
T0645,U108,2023-04-21,expense,tempat_tinggal,10276.0,qris,balikpapan,bayar apartemen,2023-04,4.0,Friday,False,10276,INR,2023,18907.84,essential,0,1,U108,18907.84,['U108']
T3516,U110,2023-04-21,expense,tempat_tinggal,5922.0,tunai,bandung,bayar kos,2023-04,4.0,Friday,False,5922,INR,2023,10896.48,essential,0,1,U110,10896.48,['U110']
T10247,U004,2023-04-21,expense,tempat_tinggal,1765.0,qris,surabaya,bayar apartemen,2023-04,4.0,Friday,False,1765,INR,2023,3247.6,essential,0,1,U004,3247.6,['U004']
T12739,U029,2023-04-21,expense,tagihan,6376.0,qris,semarang,bayar WiFi,2023-04,4.0,Friday,False,6376,INR,2023,11731.84,essential,0,1,U029,11731.84,['U029']
T0682,U018,2023-04-21,expense,makanan,1356.0,qris,makassar,makan di restoran,2023-04,4.0,Friday,False,1356,INR,2023,2495.04,essential,0,1,U018,2495.04,['U018']
T11794,U051,2023-04-21,income,investasi,49033.0,qris,balikpapan,keuntungan crypto,2023-04,4.0,Friday,False,49033,INR,2023,90220.72,income,0,1,U051,90220.72,['U051']
T0226,U042,2023-04-22,expense,kesehatan,8499.0,qris,semarang,konsultasi kesehatan,2023-04,4.0,Saturday,True,8499,INR,2023,15638.16,essential,0,1,U042,15638.16,['U042']
T13022,U105,2023-04-22,expense,tagihan,9245.0,bank_transfer,balikpapan,bayar internet,2023-04,4.0,Saturday,True,₹9245,INR,2023,17010.8,essential,0,1,U105,17010.8,['U105']
T3379,U094,2023-04-22,expense,tempat_tinggal,30379.0,bank_transfer,unknown,bayar sewa rumah,2023-04,4.0,Saturday,True,₹30379,INR,2023,55897.36,essential,0,1,U094,55897.36,['U094']
T2985,U019,2023-04-22,expense,tempat_tinggal,8682.0,tunai,bandung,bayar kos,2023-04,4.0,Saturday,True,8682,INR,2023,15974.88,essential,0,1,U019,15974.88,['U019']
T12402,U096,2023-04-23,expense,tempat_tinggal,9790.0,kartu,makassar,bayar sewa rumah,2023-04,4.0,Sunday,True,9790,INR,2023,18013.6,essential,0,1,U096,18013.6,['U096']
T3366,U133,2023-04-23,expense,tempat_tinggal,7647.0,qris,medan,bayar sewa rumah,2023-04,4.0,Sunday,True,7647,INR,2023,14070.48,essential,0,1,U133,14070.48,['U133']
T2643,U094,2023-04-23,expense,tagihan,1517.0,bank_transfer,balikpapan,bayar air,2023-04,4.0,Sunday,True,1517,INR,2023,2791.28,essential,0,1,U094,2791.28,['U094']
T13691,U074,2023-04-24,expense,tempat_tinggal,44674.0,kartu,makassar,iuran kebersihan,2023-04,4.0,Monday,False,44674,INR,2023,82200.16,essential,0,1,U074,82200.16,['U074']
T5261,U047,2023-04-24,expense,kesehatan,560.0,kartu,balikpapan,beli obat,2023-04,4.0,Monday,False,560,INR,2023,1030.4,essential,0,1,U047,1030.4,['U047']
T13708,U064,2023-04-24,income,bonus,19377.0,tunai,surabaya,transaksi,2023-04,4.0,Monday,False,19377,INR,2023,35653.68,income,0,1,U064,35653.68,['U064']
T10524,U104,2023-04-25,expense,tempat_tinggal,6023.0,tunai,denpasar,iuran kebersihan,2023-04,4.0,Tuesday,False,Rs.6023,INR,2023,11082.32,essential,0,1,U104,11082.32,['U104']
T3072,U017,2023-04-25,expense,tagihan,7597.0,qris,balikpapan,bayar listrik,2023-04,4.0,Tuesday,False,7597,INR,2023,13978.48,essential,0,1,U017,13978.48,['U017']
T4999,U018,2023-04-25,expense,pendidikan,3888.0,kartu,balikpapan,les online,2023-04,4.0,Tuesday,False,3888,INR,2023,7153.92,other,0,1,U018,7153.92,['U018']
T6759,U065,2023-04-25,expense,transportasi,7420.0,kartu,yogyakarta,naik MRT,2023-04,4.0,Tuesday,False,7420,INR,2023,13652.8,other,0,1,U065,13652.8,['U065']
T9848,U009,2023-04-25,expense,makanan,2800.0,qris,palembang,ngopi di kafe,2023-04,4.0,Tuesday,False,₹2800,INR,2023,5152.0,essential,0,1,U009,5152.0,['U009']
T1742,U072,2023-04-26,expense,hiburan,2827.0,kartu,yogyakarta,beli tiket konser,2023-04,4.0,Wednesday,False,2827,INR,2023,5201.68,non-essential,0,1,U072,5201.68,['U072']
T6069,U096,2023-04-26,income,bonus,61313.0,qris,makassar,transaksi,2023-04,4.0,Wednesday,False,61313,INR,2023,112815.92,income,0,1,U096,112815.92,['U096']
T8972,U008,2023-04-27,income,freelance,12856.0,qris,makassar,jasa konsultasi,2023-04,4.0,Thursday,False,12856,INR,2023,23655.04,income,0,1,U008,23655.04,['U008']
T13454,U095,2023-04-27,expense,lainnya,896.0,tunai,makassar,keperluan pribadi,2023-04,4.0,Thursday,False,896,INR,2023,1648.64,other,0,1,U095,1648.64,['U095']
T7086,U009,2023-04-28,expense,tagihan,7768.0,kartu,bandung,bayar BPJS,2023-04,4.0,Friday,False,Rs.7768,INR,2023,14293.12,essential,0,1,U009,14293.12,['U009']
T10853,U083,2023-04-28,expense,transportasi,4601.0,qris,semarang,isi bensin,2023-04,4.0,Friday,False,$4601,USD,2023,699352.0,other,1,4,U083,174838.0,"['U020', 'U004', 'U092', 'U058']"
T7008,U128,2023-04-29,expense,tempat_tinggal,42939.0,tunai,jakarta,bayar kos,2023-04,4.0,Saturday,True,42939,INR,2023,79007.76,essential,0,1,U128,79007.76,['U128']
T11748,U081,2023-04-29,expense,makanan,2137.0,tunai,bandung,makan di restoran,2023-04,4.0,Saturday,True,2137,INR,2023,3932.08,essential,1,4,U081,983.02,"['U025', 'U003', 'U148', 'U116']"
T10466,U078,2023-04-30,expense,tempat_tinggal,44834.0,bank_transfer,makassar,bayar sewa rumah,2023-04,4.0,Sunday,True,44834,INR,2023,82494.56,essential,0,1,U078,82494.56,['U078']
T4408,U090,2023-04-30,expense,tagihan,314.0,kartu,surabaya,bayar WiFi,2023-04,4.0,Sunday,True,314,INR,2023,577.76,essential,0,1,U090,577.76,['U090']
T11160,U036,2023-04-30,expense,tempat_tinggal,47870.0,kartu,semarang,bayar apartemen,2023-04,4.0,Sunday,True,47870,INR,2023,88080.8,essential,0,1,U036,88080.8,['U036']
T5285,U060,2023-04-30,expense,hiburan,8833.0,bank_transfer,surabaya,liburan akhir pekan,2023-04,4.0,Sunday,True,8833,INR,2023,16252.72,non-essential,0,1,U060,16252.72,['U060']
T4827,U140,2023-04-30,expense,tempat_tinggal,32922.0,ewallet,unknown,bayar kos,2023-04,4.0,Sunday,True,32922,INR,2023,60576.48,essential,0,1,U140,60576.48,['U140']
T0047,U071,2023-04-30,expense,tagihan,4991.0,kartu,yogyakarta,bayar BPJS,2023-04,4.0,Sunday,True,4991,INR,2023,9183.44,essential,0,1,U071,9183.44,['U071']
T7918,U098,2023-05-01,expense,makanan,4852.0,kartu,makassar,makan malam,2023-05,5.0,Monday,False,4852,INR,2023,8927.68,essential,1,3,U098,2975.8933333333334,"['U119', 'U072', 'U140']"
T5525,U064,2023-05-01,expense,tempat_tinggal,22203.0,bank_transfer,denpasar,bayar kos,2023-05,5.0,Monday,False,22203,INR,2023,40853.52,essential,0,1,U064,40853.52,['U064']
T1113,U120,2023-05-01,expense,tagihan,7800.0,bank_transfer,surabaya,bayar BPJS,2023-05,5.0,Monday,False,Rs.7800,INR,2023,14352.0,essential,0,1,U120,14352.0,['U120']
T3143,U025,2023-05-01,expense,tempat_tinggal,6779.0,tunai,surabaya,bayar kos,2023-05,5.0,Monday,False,Rs.6779,INR,2023,12473.36,essential,0,1,U025,12473.36,['U025']
T1910,U088,2023-05-02,expense,makanan,3657.0,qris,surabaya,makan siang,2023-05,5.0,Tuesday,False,3657,INR,2023,6728.88,essential,1,5,U088,1345.776,"['U089', 'U130', 'U141', 'U095', 'U065']"
T7350,U141,2023-05-02,expense,transportasi,3057.0,tunai,surabaya,isi bensin,2023-05,5.0,Tuesday,False,₹3057,INR,2023,5624.88,other,1,3,U141,1874.96,"['U020', 'U104', 'U058']"
T10229,U016,2023-05-02,income,freelance,44732.0,ewallet,denpasar,project website,2023-05,5.0,Tuesday,False,44732,INR,2023,82306.88,income,0,1,U016,82306.88,['U016']
T1615,U119,2023-05-02,expense,tempat_tinggal,2008.0,kartu,medan,bayar kos,2023-05,5.0,Tuesday,False,2008,INR,2023,3694.72,essential,0,1,U119,3694.72,['U119']
T9545,U042,2023-05-02,expense,makanan,786.0,bank_transfer,palembang,makan malam,2023-05,5.0,Tuesday,False,786,INR,2023,1446.24,essential,1,2,U042,723.12,"['U144', 'U140']"
T10932,U096,2023-05-03,expense,transportasi,9396.0,tunai,yogyakarta,naik gojek,2023-05,5.0,Wednesday,False,9396,INR,2023,17288.64,other,1,5,U096,3457.728,"['U068', 'U001', 'U074', 'U087', 'U047']"
T5323,U068,2023-05-03,expense,hiburan,9315.0,tunai,surabaya,langganan Netflix,2023-05,5.0,Wednesday,False,Rs.9315,INR,2023,17139.6,non-essential,1,4,U068,4284.9,"['U003', 'U057', 'U061', 'U135']"
T10104,U070,2023-05-03,expense,makanan,1337.0,qris,denpasar,beli air minum,2023-05,5.0,Wednesday,False,1337,INR,2023,2460.08,essential,0,1,U070,2460.08,['U070']
T0513,U004,2023-05-03,expense,tempat_tinggal,24628.0,tunai,jakarta,bayar sewa rumah,2023-05,5.0,Wednesday,False,24628,INR,2023,45315.52,essential,0,1,U004,45315.52,['U004']
T1597,U013,2023-05-03,expense,tabungan,6271.0,qris,jakarta,menabung bulanan,2023-05,5.0,Wednesday,False,6271,INR,2023,11538.64,other,0,1,U013,11538.64,['U013']
T11624,U058,2023-05-03,expense,transportasi,1055.0,kartu,medan,naik gojek,2023-05,5.0,Wednesday,False,1055,INR,2023,1941.2,other,0,1,U058,1941.2,['U058']
T13842,U087,2023-05-04,expense,makanan,2829.0,bank_transfer,balikpapan,makan siang,2023-05,5.0,Thursday,False,2829,INR,2023,5205.36,essential,0,1,U087,5205.36,['U087']
T1437,U041,2023-05-04,income,lainnya,61829.0,tunai,surabaya,transaksi harian,2023-05,5.0,Thursday,False,₹61829,INR,2023,113765.36,income,0,1,U041,113765.36,['U041']
T5162,U094,2023-05-04,expense,tagihan,157.0,tunai,palembang,bayar listrik,2023-05,5.0,Thursday,False,₹157,INR,2023,288.88,essential,0,1,U094,288.88,['U094']
T9433,U141,2023-05-04,expense,makanan,4645.0,kartu,denpasar,jajan minimarket,2023-05,5.0,Thursday,False,4645,INR,2023,8546.8,essential,1,3,U141,2848.933333333333,"['U056', 'U089', 'U045']"
T8657,U093,2023-05-04,expense,kesehatan,1202.0,tunai,jakarta,beli vitamin,2023-05,5.0,Thursday,False,1202,INR,2023,2211.68,essential,0,1,U093,2211.68,['U093']
T2885,U115,2023-05-04,expense,transportasi,7220.0,kartu,jakarta,bayar parkir,2023-05,5.0,Thursday,False,7220,INR,2023,13284.8,other,1,4,U115,3321.2,"['U033', 'U089', 'U076', 'U150']"
T5789,U112,2023-05-05,income,bonus,25785.0,tunai,surabaya,transaksi,2023-05,5.0,Friday,False,25785,INR,2023,47444.4,income,0,1,U112,47444.4,['U112']
T2095,U065,2023-05-05,expense,makanan,3573.0,kartu,semarang,pesan grabfood,2023-05,5.0,Friday,False,3573,INR,2023,6574.32,essential,1,4,U065,1643.58,"['U109', 'U137', 'U119', 'U117']"
T6582,U014,2023-05-05,expense,makanan,3714.0,bank_transfer,unknown,makan di restoran,2023-05,5.0,Friday,False,$3714,USD,2023,564528.0,essential,0,1,U014,564528.0,['U014']
T12072,U113,2023-05-05,expense,makanan,203.0,tunai,yogyakarta,beli air minum,2023-05,5.0,Friday,False,203,INR,2023,373.52,essential,0,1,U113,373.52,['U113']
T9214,U071,2023-05-05,expense,tagihan,7568.0,kartu,medan,bayar pulsa,2023-05,5.0,Friday,False,7568,INR,2023,13925.12,essential,0,1,U071,13925.12,['U071']
T1189,U061,2023-05-06,expense,tempat_tinggal,438.0,bank_transfer,unknown,iuran kebersihan,2023-05,5.0,Saturday,True,438,INR,2023,805.92,essential,0,1,U061,805.92,['U061']
T1374,U105,2023-05-06,expense,hiburan,254.0,qris,surabaya,nonton bioskop,2023-05,5.0,Saturday,True,254,INR,2023,467.36,non-essential,1,2,U105,233.68,"['U060', 'U078']"
T2566,U043,2023-05-06,income,investasi,33210.0,bank_transfer,surabaya,return saham,2023-05,5.0,Saturday,True,33210,INR,2023,61106.4,income,0,1,U043,61106.4,['U043']
T8591,U067,2023-05-06,expense,tagihan,5205.0,kartu,unknown,bayar listrik,2023-05,5.0,Saturday,True,5205,INR,2023,9577.2,essential,0,1,U067,9577.2,['U067']
T9733,U060,2023-05-07,expense,lainnya,3546.0,tunai,medan,transaksi harian,2023-05,5.0,Sunday,True,₹3546,INR,2023,6524.64,other,0,1,U060,6524.64,['U060']
T4334,U133,2023-05-07,income,lainnya,14036.0,kartu,medan,pengeluaran lainnya,2023-05,5.0,Sunday,True,$14036,USD,2023,2133472.0,income,0,1,U133,2133472.0,['U133']
T10854,U104,2023-05-08,expense,makanan,3947.0,kartu,semarang,pesan shopeefood,2023-05,5.0,Monday,False,3947,INR,2023,7262.48,essential,0,1,U104,7262.48,['U104']
T12613,U002,2023-05-08,expense,makanan,4359.0,qris,semarang,makan malam,2023-05,5.0,Monday,False,4359,INR,2023,8020.56,essential,1,5,U002,1604.112,"['U006', 'U127', 'U014', 'U106', 'U004']"
T9091,U059,2023-05-08,expense,tempat_tinggal,1646.0,tunai,makassar,bayar kos,2023-05,5.0,Monday,False,1646,INR,2023,3028.64,essential,0,1,U059,3028.64,['U059']
T2016,U124,2023-05-08,expense,transportasi,834.0,ewallet,surabaya,naik MRT,2023-05,5.0,Monday,False,834,INR,2023,1534.56,other,0,1,U124,1534.56,['U124']
T4147,U128,2023-05-09,expense,makanan,7101.0,tunai,surabaya,pesan grabfood,2023-05,5.0,Tuesday,False,7101,INR,2023,13065.84,essential,0,1,U128,13065.84,['U128']
T11559,U116,2023-05-09,expense,tagihan,2988.0,bank_transfer,palembang,bayar air,2023-05,5.0,Tuesday,False,2988,INR,2023,5497.92,essential,0,1,U116,5497.92,['U116']
T5355,U042,2023-05-09,expense,hiburan,1200.0,bank_transfer,denpasar,langganan Netflix,2023-05,5.0,Tuesday,False,1200,INR,2023,2208.0,non-essential,0,1,U042,2208.0,['U042']
T7899,U015,2023-05-09,expense,tempat_tinggal,12479.0,qris,semarang,bayar apartemen,2023-05,5.0,Tuesday,False,12479,INR,2023,22961.36,essential,0,1,U015,22961.36,['U015']
T6489,U035,2023-05-10,expense,transportasi,500.0,tunai,bandung,servis motor,2023-05,5.0,Wednesday,False,-500,INR,2023,920.0,other,0,1,U035,920.0,['U035']
T6632,U009,2023-05-10,expense,tempat_tinggal,6358.0,kartu,bandung,bayar kos,2023-05,5.0,Wednesday,False,6358,INR,2023,11698.72,essential,0,1,U009,11698.72,['U009']
T9806,U004,2023-05-10,expense,tempat_tinggal,1034.0,bank_transfer,medan,bayar apartemen,2023-05,5.0,Wednesday,False,1034,INR,2023,1902.56,essential,0,1,U004,1902.56,['U004']
T7796,U027,2023-05-10,expense,hiburan,5174.0,ewallet,unknown,main game,2023-05,5.0,Wednesday,False,5174,INR,2023,9520.16,non-essential,0,1,U027,9520.16,['U027']
T5647,U082,2023-05-10,expense,kesehatan,984.0,kartu,bandung,beli obat,2023-05,5.0,Wednesday,False,₹984,INR,2023,1810.56,essential,0,1,U082,1810.56,['U082']
T10460,U054,2023-05-11,expense,tempat_tinggal,5030.0,qris,balikpapan,bayar sewa rumah,2023-05,5.0,Thursday,False,5030,INR,2023,9255.2,essential,0,1,U054,9255.2,['U054']
T4333,U145,2023-05-11,expense,hiburan,8024.0,kartu,medan,liburan akhir pekan,2023-05,5.0,Thursday,False,$8024,USD,2023,1219648.0,non-essential,1,2,U145,609824.0,"['U108', 'U087']"
T11917,U136,2023-05-12,expense,pendidikan,128.0,ewallet,yogyakarta,bayar UKT,2023-05,5.0,Friday,False,128,INR,2023,235.52,other,0,1,U136,235.52,['U136']
T4230,U093,2023-05-12,income,freelance,78210.0,bank_transfer,makassar,pendapatan project,2023-05,5.0,Friday,False,$78210,USD,2023,11887920.0,income,0,1,U093,11887920.0,['U093']
T12356,U032,2023-05-12,expense,transportasi,741.0,tunai,medan,bayar parkir,2023-05,5.0,Friday,False,741,INR,2023,1363.44,other,0,1,U032,1363.44,['U032']
T6523,U010,2023-05-12,income,bonus,365282.0,bank_transfer,balikpapan,transaksi,2023-05,5.0,Friday,False,365282,INR,2023,672118.88,income,0,1,U010,672118.88,['U010']
T9389,U059,2023-05-12,expense,tempat_tinggal,1304.0,qris,balikpapan,bayar kos,2023-05,5.0,Friday,False,1304,INR,2023,2399.36,essential,0,1,U059,2399.36,['U059']
T7670,U042,2023-05-13,expense,tempat_tinggal,1000.0,ewallet,medan,bayar sewa rumah,2023-05,5.0,Saturday,True,₹-1000,INR,2023,1840.0,essential,0,1,U042,1840.0,['U042']
T7829,U133,2023-05-13,expense,transportasi,3019.0,bank_transfer,surabaya,bayar tol,2023-05,5.0,Saturday,True,3019,INR,2023,5554.96,other,1,2,U133,2777.48,"['U139', 'U086']"
T7055,U036,2023-05-13,expense,makanan,5961.0,tunai,surabaya,ngopi di kafe,2023-05,5.0,Saturday,True,5961,INR,2023,10968.24,essential,0,1,U036,10968.24,['U036']
T13224,U104,2023-05-14,expense,hiburan,601.0,bank_transfer,surabaya,liburan akhir pekan,2023-05,5.0,Sunday,True,601,INR,2023,1105.84,non-essential,0,1,U104,1105.84,['U104']
T10442,U100,2023-05-14,expense,transportasi,5549.0,ewallet,jakarta,naik MRT,2023-05,5.0,Sunday,True,5549,INR,2023,10210.16,other,0,1,U100,10210.16,['U100']
T6744,U003,2023-05-14,income,investasi,57294.0,tunai,jakarta,keuntungan investasi,2023-05,5.0,Sunday,True,₹57294,INR,2023,105420.96,income,0,1,U003,105420.96,['U003']
T7846,U055,2023-05-14,expense,pendidikan,4227.0,tunai,unknown,beli alat tulis,2023-05,5.0,Sunday,True,4227,INR,2023,7777.68,other,0,1,U055,7777.68,['U055']
T8123,U020,2023-05-15,expense,tempat_tinggal,5988.0,bank_transfer,jakarta,bayar kos,2023-05,5.0,Monday,False,5988,INR,2023,11017.92,essential,0,1,U020,11017.92,['U020']
T1947,U145,2023-05-15,expense,tempat_tinggal,6741.0,ewallet,medan,bayar apartemen,2023-05,5.0,Monday,False,6741,INR,2023,12403.44,essential,0,1,U145,12403.44,['U145']
T13158,U011,2023-05-15,expense,hiburan,9289.0,qris,makassar,streaming musik,2023-05,5.0,Monday,False,9289,INR,2023,17091.76,non-essential,0,1,U011,17091.76,['U011']
T13499,U034,2023-05-15,expense,makanan,2296.0,qris,makassar,ngopi di kafe,2023-05,5.0,Monday,False,₹2296,INR,2023,4224.64,essential,0,1,U034,4224.64,['U034']
T1316,U018,2023-05-15,expense,transportasi,4022.0,kartu,semarang,bayar parkir,2023-05,5.0,Monday,False,4022,INR,2023,7400.48,other,0,1,U018,7400.48,['U018']
T5295,U100,2023-05-15,income,investasi,39046.0,tunai,bandung,keuntungan crypto,2023-05,5.0,Monday,False,39046,INR,2023,71844.64,income,0,1,U100,71844.64,['U100']
T11869,U077,2023-05-16,expense,makanan,2000.0,kartu,jakarta,beli cemilan,2023-05,5.0,Tuesday,False,₹2000,INR,2023,3680.0,essential,0,1,U077,3680.0,['U077']
T8361,U003,2023-05-16,expense,tempat_tinggal,2278.0,bank_transfer,surabaya,bayar kos,2023-05,5.0,Tuesday,False,2278,INR,2023,4191.52,essential,0,1,U003,4191.52,['U003']
T6838,U149,2023-05-16,expense,transportasi,5933.0,bank_transfer,semarang,bayar tol,2023-05,5.0,Tuesday,False,5933,INR,2023,10916.72,other,1,2,U149,5458.36,"['U140', 'U097']"
T4615,U046,2023-05-16,income,lainnya,30481.0,ewallet,palembang,pengeluaran lainnya,2023-05,5.0,Tuesday,False,30481,INR,2023,56085.04,income,0,1,U046,56085.04,['U046']
T7249,U080,2023-05-17,expense,makanan,7894.0,qris,semarang,jajan minimarket,2023-05,5.0,Wednesday,False,7894,INR,2023,14524.96,essential,1,4,U080,3631.24,"['U143', 'U150', 'U019', 'U082']"
